Task,Bolt,Sequence Step,Time (ms),Prevail Torque,Torque,Torque Units,Angle Total (deg),Angle since Threshold Torque (deg)
1,1,1,4658,0,0.1368,n-m,156474.3736,156474.3736
1,1,1,4659,0,0.1197,n-m,156508.3956,156508.3956
1,1,1,4660,0,0.1387,n-m,156542.5055,156542.5055
1,1,1,4661,0,0.1273,n-m,156576.5275,156576.5275
1,1,1,4662,0,0.1292,n-m,156610.5495,156610.5495
1,1,1,4663,0,0.114,n-m,156644.7473,156644.7473
1,1,1,4664,0,0.1387,n-m,156678.9451,156678.9451
1,1,1,4665,0,0.1368,n-m,156713.1429,156713.1429
1,1,1,4666,0,0.1368,n-m,156747.3407,156747.3407
1,1,1,4667,0,0.1425,n-m,156781.5385,156781.5385
1,1,1,4668,0,0.1368,n-m,156815.6484,156815.6484
1,1,1,4669,0,0.1444,n-m,156849.5824,156849.5824
1,1,1,4670,0,0.1425,n-m,156883.5165,156883.5165
1,1,1,4671,0,0.1463,n-m,156917.3626,156917.3626
1,1,1,4672,0,0.1406,n-m,156951.2088,156951.2088
1,1,1,4673,0,0.1387,n-m,156985.0549,156985.0549
1,1,1,4674,0,0.1349,n-m,157018.989,157018.989
1,1,1,4675,0,0.133,n-m,157053.011,157053.011
1,1,1,4676,0,0.133,n-m,157086.9451,157086.9451
1,1,1,4677,0,0.1349,n-m,157120.8791,157120.8791
1,1,1,4678,0,0.1235,n-m,157154.9011,157154.9011
1,1,1,4679,0,0.133,n-m,157189.0989,157189.0989
1,1,1,4680,0,0.1197,n-m,157223.3846,157223.3846
1,1,1,4681,0,0.1216,n-m,157257.5824,157257.5824
1,1,1,4682,0,0.1159,n-m,157292.1319,157292.1319
1,1,1,4683,0,0.1178,n-m,157326.3297,157326.3297
1,1,1,4684,0,0.1197,n-m,157360.7912,157360.7912
